pkid,layers,method,backend,shots,ARG,in_constraints_probs,best_solution_probs,iteration_count
0,10,HEA,FakeKyiv,4096,depth
0,10,penalty,FakeKyiv,4096,depth
0,10,cyclic,FakeKyiv,4096,depth
0,1,commute,FakeKyiv,4096,depth
0,10,HEA,FakeKyiv,4096,depth
0,10,penalty,FakeKyiv,4096,depth
0,10,cyclic,FakeKyiv,4096,depth
0,1,commute,FakeKyiv,4096,depth
0,10,HEA,FakeKyiv,4096,depth
1,10,penalty,FakeKyiv,4096,depth
1,10,cyclic,FakeKyiv,4096,depth
1,1,commute,FakeKyiv,4096,depth
1,10,HEA,FakeKyiv,4096,depth
1,10,penalty,FakeKyiv,4096,depth
1,10,cyclic,FakeKyiv,4096,depth
1,1,commute,FakeKyiv,4096,depth
1,10,HEA,FakeKyiv,4096,depth
1,10,penalty,FakeKyiv,4096,depth
1,10,cyclic,FakeKyiv,4096,depth
1,1,commute,FakeKyiv,4096,depth
1,10,HEA,FakeKyiv,4096,depth
2,10,penalty,FakeKyiv,4096,depth
2,10,cyclic,FakeKyiv,4096,depth
2,1,commute,FakeKyiv,4096,depth
2,10,HEA,FakeKyiv,4096,depth
2,10,penalty,FakeKyiv,4096,depth
2,10,cyclic,FakeKyiv,4096,depth
2,1,commute,FakeKyiv,4096,depth
2,10,HEA,FakeKyiv,4096,depth
2,10,penalty,FakeKyiv,4096,depth
2,10,cyclic,FakeKyiv,4096,depth
2,1,commute,FakeKyiv,4096,depth
2,10,HEA,FakeKyiv,4096,depth
0,10,penalty,FakeTorino,16,depth
0,10,cyclic,FakeTorino,16,depth
0,1,commute,FakeTorino,16,depth
0,10,HEA,FakeTorino,16,depth
0,10,penalty,FakeTorino,16,depth
0,10,cyclic,FakeTorino,16,depth
0,1,commute,FakeTorino,16,depth
0,10,HEA,FakeTorino,16,depth
0,10,penalty,FakeTorino,16,depth
0,10,cyclic,FakeTorino,16,depth
0,1,commute,FakeTorino,16,depth
0,10,HEA,FakeTorino,16,depth
1,10,penalty,FakeTorino,16,depth
1,10,cyclic,FakeTorino,16,depth
1,1,commute,FakeTorino,16,depth
1,10,HEA,FakeTorino,16,depth
1,10,penalty,FakeTorino,16,depth
1,10,cyclic,FakeTorino,16,depth
1,1,commute,FakeTorino,16,depth
1,10,HEA,FakeTorino,16,depth
1,10,penalty,FakeTorino,16,depth
1,10,cyclic,FakeTorino,16,depth
1,1,commute,FakeTorino,16,depth
1,10,HEA,FakeTorino,16,depth
2,10,penalty,FakeTorino,16,depth
2,10,cyclic,FakeTorino,16,depth
2,1,commute,FakeTorino,16,depth
2,10,HEA,FakeTorino,16,depth
2,10,penalty,FakeTorino,16,depth
2,10,cyclic,FakeTorino,16,depth
2,1,commute,FakeTorino,16,depth
2,10,HEA,FakeTorino,16,depth
2,10,penalty,FakeTorino,16,depth
2,10,cyclic,FakeTorino,16,depth
2,1,commute,FakeTorino,16,depth
2,10,HEA,FakeTorino,16,depth
0,10,penalty,FakeTorino,64,depth
0,10,cyclic,FakeTorino,64,depth
0,1,commute,FakeTorino,64,depth
0,10,HEA,FakeTorino,64,depth
0,10,penalty,FakeTorino,64,depth
0,10,cyclic,FakeTorino,64,depth
0,1,commute,FakeTorino,64,depth
0,10,HEA,FakeTorino,64,depth
0,10,penalty,FakeTorino,64,depth
0,10,cyclic,FakeTorino,64,depth
0,1,commute,FakeTorino,64,depth
0,10,HEA,FakeTorino,64,depth
1,10,penalty,FakeTorino,64,depth
1,10,cyclic,FakeTorino,64,depth
1,1,commute,FakeTorino,64,depth
1,10,HEA,FakeTorino,64,depth
1,10,penalty,FakeTorino,64,depth
1,10,cyclic,FakeTorino,64,depth
1,1,commute,FakeTorino,64,depth
1,10,HEA,FakeTorino,64,depth
1,10,penalty,FakeTorino,64,depth
1,10,cyclic,FakeTorino,64,depth
1,1,commute,FakeTorino,64,depth
1,10,HEA,FakeTorino,64,depth
2,10,penalty,FakeTorino,64,depth
2,10,cyclic,FakeTorino,64,depth
2,1,commute,FakeTorino,64,depth
2,10,HEA,FakeTorino,64,depth
2,10,penalty,FakeTorino,64,depth
2,10,cyclic,FakeTorino,64,depth
2,1,commute,FakeTorino,64,depth
2,10,HEA,FakeTorino,64,depth
2,10,penalty,FakeTorino,64,depth
2,10,cyclic,FakeTorino,64,depth
2,1,commute,FakeTorino,64,depth
2,10,HEA,FakeTorino,64,depth
0,10,penalty,FakeTorino,256,depth
0,10,cyclic,FakeTorino,256,depth
0,1,commute,FakeTorino,256,depth
0,10,HEA,FakeTorino,256,depth
0,10,penalty,FakeTorino,256,depth
0,10,cyclic,FakeTorino,256,depth
0,1,commute,FakeTorino,256,depth
0,10,HEA,FakeTorino,256,depth
0,10,penalty,FakeTorino,256,depth
0,10,cyclic,FakeTorino,256,depth
0,1,commute,FakeTorino,256,depth
0,10,HEA,FakeTorino,256,depth
1,10,penalty,FakeTorino,256,depth
1,10,cyclic,FakeTorino,256,depth
1,1,commute,FakeTorino,256,depth
1,10,HEA,FakeTorino,256,depth
1,10,penalty,FakeTorino,256,depth
1,10,cyclic,FakeTorino,256,depth
1,1,commute,FakeTorino,256,depth
1,10,HEA,FakeTorino,256,depth
1,10,penalty,FakeTorino,256,depth
1,10,cyclic,FakeTorino,256,depth
1,1,commute,FakeTorino,256,depth
1,10,HEA,FakeTorino,256,depth
2,10,penalty,FakeTorino,256,depth
2,10,cyclic,FakeTorino,256,depth
2,1,commute,FakeTorino,256,depth
2,10,HEA,FakeTorino,256,depth
2,10,penalty,FakeTorino,256,depth
2,10,cyclic,FakeTorino,256,depth
2,1,commute,FakeTorino,256,depth
2,10,HEA,FakeTorino,256,depth
2,10,penalty,FakeTorino,256,depth
2,10,cyclic,FakeTorino,256,depth
2,1,commute,FakeTorino,256,depth
2,10,HEA,FakeTorino,256,depth
0,10,penalty,FakeTorino,1024,depth
0,10,cyclic,FakeTorino,1024,depth
0,1,commute,FakeTorino,1024,depth
0,10,HEA,FakeTorino,1024,depth
0,10,penalty,FakeTorino,1024,depth
0,10,cyclic,FakeTorino,1024,depth
0,1,commute,FakeTorino,1024,depth
0,10,HEA,FakeTorino,1024,depth
0,10,penalty,FakeTorino,1024,depth
0,10,cyclic,FakeTorino,1024,depth
0,1,commute,FakeTorino,1024,depth
0,10,HEA,FakeTorino,1024,depth
1,10,penalty,FakeTorino,1024,depth
1,10,cyclic,FakeTorino,1024,depth
1,1,commute,FakeTorino,1024,depth
1,10,HEA,FakeTorino,1024,depth
1,10,penalty,FakeTorino,1024,depth
1,10,cyclic,FakeTorino,1024,depth
1,1,commute,FakeTorino,1024,depth
1,10,HEA,FakeTorino,1024,depth
1,10,penalty,FakeTorino,1024,depth
1,10,cyclic,FakeTorino,1024,depth
1,1,commute,FakeTorino,1024,depth
1,10,HEA,FakeTorino,1024,depth
2,10,penalty,FakeTorino,1024,depth
2,10,cyclic,FakeTorino,1024,depth
2,1,commute,FakeTorino,1024,depth
2,10,HEA,FakeTorino,1024,depth
2,10,penalty,FakeTorino,1024,depth
2,10,cyclic,FakeTorino,1024,depth
2,1,commute,FakeTorino,1024,depth
2,10,HEA,FakeTorino,1024,depth
2,10,penalty,FakeTorino,1024,depth
2,10,cyclic,FakeTorino,1024,depth
2,1,commute,FakeTorino,1024,depth
2,10,HEA,FakeTorino,1024,depth
0,10,penalty,FakeTorino,4096,depth
0,10,cyclic,FakeTorino,4096,depth
0,1,commute,FakeTorino,4096,depth
0,10,HEA,FakeTorino,4096,depth
0,10,penalty,FakeTorino,4096,depth
0,10,cyclic,FakeTorino,4096,depth
0,1,commute,FakeTorino,4096,depth
0,10,HEA,FakeTorino,4096,depth
0,10,penalty,FakeTorino,4096,depth
0,10,cyclic,FakeTorino,4096,depth
0,1,commute,FakeTorino,4096,depth
0,10,HEA,FakeTorino,4096,depth
1,10,penalty,FakeTorino,4096,depth
1,10,cyclic,FakeTorino,4096,depth
1,1,commute,FakeTorino,4096,depth
1,10,HEA,FakeTorino,4096,depth
1,10,penalty,FakeTorino,4096,depth
1,10,cyclic,FakeTorino,4096,depth
1,1,commute,FakeTorino,4096,depth
1,10,HEA,FakeTorino,4096,depth
1,10,penalty,FakeTorino,4096,depth
1,10,cyclic,FakeTorino,4096,depth
1,1,commute,FakeTorino,4096,depth
1,10,HEA,FakeTorino,4096,depth
2,10,penalty,FakeTorino,4096,depth
2,10,cyclic,FakeTorino,4096,depth
2,1,commute,FakeTorino,4096,depth
2,10,HEA,FakeTorino,4096,depth
2,10,penalty,FakeTorino,4096,depth
2,10,cyclic,FakeTorino,4096,depth
2,1,commute,FakeTorino,4096,depth
2,10,HEA,FakeTorino,4096,depth
2,10,penalty,FakeTorino,4096,depth
2,10,cyclic,FakeTorino,4096,depth
2,1,commute,FakeTorino,4096,depth
2,10,HEA,FakeTorino,4096,depth
0,10,penalty,FakeBrisbane,16,depth
0,10,cyclic,FakeBrisbane,16,depth
0,1,commute,FakeBrisbane,16,depth
0,10,HEA,FakeBrisbane,16,depth
0,10,penalty,FakeBrisbane,16,depth
0,10,cyclic,FakeBrisbane,16,depth
0,1,commute,FakeBrisbane,16,depth
0,10,HEA,FakeBrisbane,16,depth
0,10,penalty,FakeBrisbane,16,depth
0,10,cyclic,FakeBrisbane,16,depth
0,1,commute,FakeBrisbane,16,depth
0,10,HEA,FakeBrisbane,16,depth
1,10,penalty,FakeBrisbane,16,depth
1,10,cyclic,FakeBrisbane,16,depth
1,1,commute,FakeBrisbane,16,depth
1,10,HEA,FakeBrisbane,16,depth
1,10,penalty,FakeBrisbane,16,depth
1,10,cyclic,FakeBrisbane,16,depth
1,1,commute,FakeBrisbane,16,depth
1,10,HEA,FakeBrisbane,16,depth
1,10,penalty,FakeBrisbane,16,depth
1,10,cyclic,FakeBrisbane,16,depth
1,1,commute,FakeBrisbane,16,depth
1,10,HEA,FakeBrisbane,16,depth
2,10,penalty,FakeBrisbane,16,depth
2,10,cyclic,FakeBrisbane,16,depth
2,1,commute,FakeBrisbane,16,depth
2,10,HEA,FakeBrisbane,16,depth
2,10,penalty,FakeBrisbane,16,depth
2,10,cyclic,FakeBrisbane,16,depth
2,1,commute,FakeBrisbane,16,depth
2,10,HEA,FakeBrisbane,16,depth
2,10,penalty,FakeBrisbane,16,depth
2,10,cyclic,FakeBrisbane,16,depth
2,1,commute,FakeBrisbane,16,depth
2,10,HEA,FakeBrisbane,16,depth
0,10,penalty,FakeBrisbane,64,depth
0,10,cyclic,FakeBrisbane,64,depth
0,1,commute,FakeBrisbane,64,depth
0,10,HEA,FakeBrisbane,64,depth
0,10,penalty,FakeBrisbane,64,depth
0,10,cyclic,FakeBrisbane,64,depth
0,1,commute,FakeBrisbane,64,depth
0,10,HEA,FakeBrisbane,64,depth
0,10,penalty,FakeBrisbane,64,depth
0,10,cyclic,FakeBrisbane,64,depth
0,1,commute,FakeBrisbane,64,depth
0,10,HEA,FakeBrisbane,64,depth
1,10,penalty,FakeBrisbane,64,depth
1,10,cyclic,FakeBrisbane,64,depth
1,1,commute,FakeBrisbane,64,depth
1,10,HEA,FakeBrisbane,64,depth
1,10,penalty,FakeBrisbane,64,depth
1,10,cyclic,FakeBrisbane,64,depth
1,1,commute,FakeBrisbane,64,depth
1,10,HEA,FakeBrisbane,64,depth
1,10,penalty,FakeBrisbane,64,depth
1,10,cyclic,FakeBrisbane,64,depth
1,1,commute,FakeBrisbane,64,depth
1,10,HEA,FakeBrisbane,64,depth
2,10,penalty,FakeBrisbane,64,depth
2,10,cyclic,FakeBrisbane,64,depth
2,1,commute,FakeBrisbane,64,depth
2,10,HEA,FakeBrisbane,64,depth
2,10,penalty,FakeBrisbane,64,depth
2,10,cyclic,FakeBrisbane,64,depth
2,1,commute,FakeBrisbane,64,depth
2,10,HEA,FakeBrisbane,64,depth
2,10,penalty,FakeBrisbane,64,depth
2,10,cyclic,FakeBrisbane,64,depth
2,1,commute,FakeBrisbane,64,depth
2,10,HEA,FakeBrisbane,64,depth
0,10,penalty,FakeBrisbane,256,depth
0,10,cyclic,FakeBrisbane,256,depth
0,1,commute,FakeBrisbane,256,depth
0,10,HEA,FakeBrisbane,256,depth
0,10,penalty,FakeBrisbane,256,depth
0,10,cyclic,FakeBrisbane,256,depth
0,1,commute,FakeBrisbane,256,depth
0,10,HEA,FakeBrisbane,256,depth
0,10,penalty,FakeBrisbane,256,depth
0,10,cyclic,FakeBrisbane,256,depth
0,1,commute,FakeBrisbane,256,depth
0,10,HEA,FakeBrisbane,256,depth
1,10,penalty,FakeBrisbane,256,depth
1,10,cyclic,FakeBrisbane,256,depth
1,1,commute,FakeBrisbane,256,depth
1,10,HEA,FakeBrisbane,256,depth
1,10,penalty,FakeBrisbane,256,depth
1,10,cyclic,FakeBrisbane,256,depth
1,1,commute,FakeBrisbane,256,depth
1,10,HEA,FakeBrisbane,256,depth
1,10,penalty,FakeBrisbane,256,depth
1,10,cyclic,FakeBrisbane,256,depth
1,1,commute,FakeBrisbane,256,depth
1,10,HEA,FakeBrisbane,256,depth
2,10,penalty,FakeBrisbane,256,depth
2,10,cyclic,FakeBrisbane,256,depth
2,1,commute,FakeBrisbane,256,depth
2,10,HEA,FakeBrisbane,256,depth
2,10,penalty,FakeBrisbane,256,depth
2,10,cyclic,FakeBrisbane,256,depth
2,1,commute,FakeBrisbane,256,depth
2,10,HEA,FakeBrisbane,256,depth
2,10,penalty,FakeBrisbane,256,depth
2,10,cyclic,FakeBrisbane,256,depth
2,1,commute,FakeBrisbane,256,depth
2,10,HEA,FakeBrisbane,256,depth
0,10,penalty,FakeBrisbane,1024,depth
0,10,cyclic,FakeBrisbane,1024,depth
0,1,commute,FakeBrisbane,1024,depth
0,10,HEA,FakeBrisbane,1024,depth
0,10,penalty,FakeBrisbane,1024,depth
0,10,cyclic,FakeBrisbane,1024,depth
0,1,commute,FakeBrisbane,1024,depth
0,10,HEA,FakeBrisbane,1024,depth
0,10,penalty,FakeBrisbane,1024,depth
0,10,cyclic,FakeBrisbane,1024,depth
0,1,commute,FakeBrisbane,1024,depth
0,10,HEA,FakeBrisbane,1024,depth
1,10,penalty,FakeBrisbane,1024,depth
1,10,cyclic,FakeBrisbane,1024,depth
1,1,commute,FakeBrisbane,1024,depth
1,10,HEA,FakeBrisbane,1024,depth
1,10,penalty,FakeBrisbane,1024,depth
1,10,cyclic,FakeBrisbane,1024,depth
1,1,commute,FakeBrisbane,1024,depth
1,10,HEA,FakeBrisbane,1024,depth
1,10,penalty,FakeBrisbane,1024,depth
1,10,cyclic,FakeBrisbane,1024,depth
1,1,commute,FakeBrisbane,1024,depth
1,10,HEA,FakeBrisbane,1024,depth
2,10,penalty,FakeBrisbane,1024,depth
2,10,cyclic,FakeBrisbane,1024,depth
2,1,commute,FakeBrisbane,1024,depth
2,10,HEA,FakeBrisbane,1024,depth
2,10,penalty,FakeBrisbane,1024,depth
2,10,cyclic,FakeBrisbane,1024,depth
2,1,commute,FakeBrisbane,1024,depth
2,10,HEA,FakeBrisbane,1024,depth
2,10,penalty,FakeBrisbane,1024,depth
2,10,cyclic,FakeBrisbane,1024,depth
2,1,commute,FakeBrisbane,1024,depth
2,10,HEA,FakeBrisbane,1024,depth
0,10,penalty,FakeBrisbane,4096,depth
0,10,cyclic,FakeBrisbane,4096,depth
0,1,commute,FakeBrisbane,4096,depth
0,10,HEA,FakeBrisbane,4096,depth
0,10,penalty,FakeBrisbane,4096,depth
0,10,cyclic,FakeBrisbane,4096,depth
0,1,commute,FakeBrisbane,4096,depth
0,10,HEA,FakeBrisbane,4096,depth
0,10,penalty,FakeBrisbane,4096,depth
0,10,cyclic,FakeBrisbane,4096,depth
0,1,commute,FakeBrisbane,4096,depth
0,10,HEA,FakeBrisbane,4096,depth
1,10,penalty,FakeBrisbane,4096,depth
1,10,cyclic,FakeBrisbane,4096,depth
1,1,commute,FakeBrisbane,4096,depth
1,10,HEA,FakeBrisbane,4096,depth
1,10,penalty,FakeBrisbane,4096,depth
1,10,cyclic,FakeBrisbane,4096,depth
1,1,commute,FakeBrisbane,4096,depth
1,10,HEA,FakeBrisbane,4096,depth
1,10,penalty,FakeBrisbane,4096,depth
1,10,cyclic,FakeBrisbane,4096,depth
1,1,commute,FakeBrisbane,4096,depth
1,10,HEA,FakeBrisbane,4096,depth
2,10,penalty,FakeBrisbane,4096,depth
2,10,cyclic,FakeBrisbane,4096,depth
2,1,commute,FakeBrisbane,4096,depth
2,10,HEA,FakeBrisbane,4096,depth
2,10,penalty,FakeBrisbane,4096,depth
2,10,cyclic,FakeBrisbane,4096,depth
2,1,commute,FakeBrisbane,4096,depth
2,10,HEA,FakeBrisbane,4096,depth
2,10,penalty,FakeBrisbane,4096,depth
2,10,cyclic,FakeBrisbane,4096,depth
2,1,commute,FakeBrisbane,4096,depth
2,10,HEA,FakeBrisbane,4096,depth
