pkid,pbid,layers,variables,constraints,method,ARG,in_constraints_probs,best_solution_probs
6,0,1,24,12,cyclic,802.1599500000003,0.51,0
6,1,1,24,12,cyclic,798.5874999999999,0.41000000000000003,0
6,2,1,24,12,cyclic,797.5399999999997,0.44,0
6,3,1,24,12,cyclic,802.7197500000002,0.33999999999999997,0
6,4,1,24,12,cyclic,1.4,99.8,0
6,5,1,24,12,cyclic,1.6,99.7,0
6,6,1,24,12,cyclic,2.2399999999999998,99.38,0
6,7,1,24,12,cyclic,1.6600000000000001,99.67,0
6,8,1,24,12,cyclic,12.239999999999997,94.51,0
6,9,1,24,12,cyclic,2.48,99.26,0
6,0,2,24,12,cyclic,4.419949999999999,98.31,0
6,1,2,24,12,cyclic,1.8773499999999999,99.55999999999999,0
6,2,2,24,12,cyclic,1.7000000000000002,99.65,0
6,3,2,24,12,cyclic,3.1399999999999997,98.92999999999999,0
6,4,2,24,12,cyclic,8.260699999999993,96.49999999999999,0.02
6,5,2,24,12,cyclic,798.9037000000047,0.49000000000000005,0.01
6,6,2,24,12,cyclic,11.9999,94.71000000000001,0
6,7,2,24,12,cyclic,824.0559500000016,0.25999999999999995,0
6,8,2,24,12,cyclic,700.1931000000035,2.4699999999999998,0.01
6,9,2,24,12,cyclic,801.2571999999998,0,0
6,0,3,24,12,cyclic,695.4352000000014,2.44,0
6,1,3,24,12,cyclic,4.21395,98.42,0
6,2,3,24,12,cyclic,4.628500000000002,98.37999999999998,0.02
6,3,3,24,12,cyclic,9.239950000000002,95.92,0
6,4,3,24,12,cyclic,3.6023499999999995,98.82,0.01
6,5,3,24,12,cyclic,6.939849999999997,97.16,0
6,6,3,24,12,cyclic,775.9071500000013,0.6399999999999999,0
6,7,3,24,12,cyclic,8.179849999999998,96.50999999999999,0
6,8,3,24,12,cyclic,664.818300000002,3.07,0.04
6,9,3,24,12,cyclic,200.51449999999969,37.809999999999995,0.01
6,0,4,24,12,cyclic,724.2323500000032,2.73,0
6,1,4,24,12,cyclic,177.05540000000002,46.06,0
6,2,4,24,12,cyclic,391.75365000000073,7.19,0
6,3,4,24,12,cyclic,51.349000000000025,78.38,0
6,4,4,24,12,cyclic,237.87835000000007,28.57,0
6,5,4,24,12,cyclic,14.246049999999988,93.93,0.08
6,6,4,24,12,cyclic,14.138850000000001,93.82999999999998,0
6,7,4,24,12,cyclic,795.5496500000085,0.39999999999999986,0.04
6,8,4,24,12,cyclic,50.71885000000001,84.36,0
6,9,4,24,12,cyclic,802.7861499999995,0.13,0
6,0,5,24,12,cyclic,290.3036000000003,25.379999999999992,1.3099999999999998
6,1,5,24,12,cyclic,41.2191,81.92,0
6,2,5,24,12,cyclic,1.4775500000000004,99.77999999999999,0
6,3,5,24,12,cyclic,253.82830000000064,29.779999999999994,0
6,4,5,24,12,cyclic,123.40674999999959,54.08999999999998,0.02
6,5,5,24,12,cyclic,37.87779999999998,83.29999999999998,0
6,6,5,24,12,cyclic,13.492699999999996,94.78,0
6,7,5,24,12,cyclic,52.7338,77.17999999999999,0
6,8,5,24,12,cyclic,256.71300000000025,25.929999999999996,0
6,9,5,24,12,cyclic,165.2329500000002,43.480000000000004,0
6,0,1,24,12,commute,0.5,100.0,0
6,1,1,24,12,commute,0.5702000000000003,100.0,7.73
6,2,1,24,12,commute,0.5909499999999999,99.99999999999999,6.18
6,3,1,24,12,commute,0.5001000000000002,100.0,0
6,4,1,24,12,commute,0.0,100.0,100.0
6,5,1,24,12,commute,0.45569999999999977,99.99999999999999,12.629999999999999
6,6,1,24,12,commute,0.4997499999999999,100.0,0.77
6,7,1,24,12,commute,0.5000499999999999,100.0,0
6,8,1,24,12,commute,0.5,100.0,0
6,9,1,24,12,commute,0.5743500000000001,100.0,7.91
6,0,2,24,12,commute,0.4912000000000003,99.99999999999999,2.77
6,1,2,24,12,commute,0.4626000000000001,100.00000000000003,11.850000000000001
6,2,2,24,12,commute,0.5964999999999996,99.99999999999997,6.09
6,3,2,24,12,commute,0.4435500000000001,99.99999999999999,15.79
6,4,2,24,12,commute,5.0000000000105516e-05,100.0,99.99
6,5,2,24,12,commute,5.0000000000105516e-05,100.0,99.99
6,6,2,24,12,commute,0.34999999999999987,100.0,34.57
6,7,2,24,12,commute,0.43995000000000006,100.0,18.3
6,8,2,24,12,commute,0.4901,100.0,3.44
6,9,2,24,12,commute,0.4230499999999997,99.99999999999997,20.71
6,0,3,24,12,commute,0.3958499999999998,100.0,30.009999999999998
6,1,3,24,12,commute,0.4215500000000001,99.99999999999999,22.42
6,2,3,24,12,commute,0.5383499999999994,100.0,15.139999999999997
6,3,3,24,12,commute,0.5071499999999998,99.99999999999999,1.68
6,4,3,24,12,commute,0.000400000000000178,100.0,99.92000000000002
6,5,3,24,12,commute,0.0004999999999999449,100.0,99.9
6,6,3,24,12,commute,0.29720000000000013,99.99999999999999,44.06
6,7,3,24,12,commute,0.14460000000000006,100.0,72.16
6,8,3,24,12,commute,0.3840499999999998,99.99999999999997,31.759999999999998
6,9,3,24,12,commute,0.38369999999999993,99.99999999999997,31.39
6,0,4,24,12,commute,0.4293500000000001,100.0,21.790000000000003
6,1,4,24,12,commute,0.33065000000000033,99.99999999999997,36.65
6,2,4,24,12,commute,0.2653000000000001,100.0,47.28
6,3,4,24,12,commute,0.015349999999999753,100.0,96.95
6,4,4,24,12,commute,0.17025000000000023,100.00000000000003,67.73
6,5,4,24,12,commute,0.023250000000000215,100.0,95.38
6,6,4,24,12,commute,0.3671500000000001,100.0,32.84
6,7,4,24,12,commute,0.08750000000000013,100.0,82.86
6,8,4,24,12,commute,0.4421999999999997,99.99999999999999,18.09
6,9,4,24,12,commute,0.4376499999999999,100.0,17.36
6,0,5,24,12,commute,0.4275,100.00000000000003,15.32
6,1,5,24,12,commute,0.3743000000000003,99.99999999999999,29.880000000000006
6,2,5,24,12,commute,0.3473499999999998,100.0,35.839999999999996
6,3,5,24,12,commute,0.009350000000000191,99.99999999999999,98.14
6,4,5,24,12,commute,0.009600000000000053,99.99999999999999,98.14
6,5,5,24,12,commute,0.021400000000000086,100.0,95.77000000000001
6,6,5,24,12,commute,0.3113999999999999,100.0,44.120000000000005
6,7,5,24,12,commute,0.19455,100.0,62.56999999999999
6,8,5,24,12,commute,0.43164999999999987,100.0,16.79
6,9,5,24,12,commute,0.3820000000000001,100.0,27.450000000000003
6,0,1,24,12,HEA,2149.9585500000217,0,0
6,1,1,24,12,HEA,2029.5815000000025,0,0
6,2,1,24,12,HEA,2149.1805000000313,0,0
6,3,1,24,12,HEA,2105.5365000000147,0,0
6,4,1,24,12,HEA,2017.6408500000025,0,0
6,5,1,24,12,HEA,2111.131550000016,0,0
6,6,1,24,12,HEA,2349.4455500000513,0,0
6,7,1,24,12,HEA,1814.6381000000006,0,0
6,8,1,24,12,HEA,1823.856150000006,0,0
6,9,1,24,12,HEA,2089.6282500000125,0.01,0
6,0,2,24,12,HEA,2711.566950000154,0,0
6,1,2,24,12,HEA,2850.693450000189,0,0
6,2,2,24,12,HEA,2773.531400000149,0,0
6,3,2,24,12,HEA,2776.2930500001776,0,0
6,4,2,24,12,HEA,2711.5366000001463,0,0
6,5,2,24,12,HEA,2768.9835000001603,0,0
6,6,2,24,12,HEA,2579.0589500001274,0,0
6,7,2,24,12,HEA,2582.5969000001223,0,0
6,8,2,24,12,HEA,2635.6108000001445,0.01,0
6,9,2,24,12,HEA,2711.980500000157,0,0
6,0,3,24,12,HEA,3019.9627000002,0,0
6,1,3,24,12,HEA,3017.1483500001777,0,0
6,2,3,24,12,HEA,2967.3862000001823,0,0
6,3,3,24,12,HEA,2937.01270000018,0,0
6,4,3,24,12,HEA,3003.9247000001733,0,0
6,5,3,24,12,HEA,2896.0681500001515,0,0
6,6,3,24,12,HEA,2760.033850000148,0,0
6,7,3,24,12,HEA,2834.9910000001646,0,0
6,8,3,24,12,HEA,3015.135300000191,0,0
6,9,3,24,12,HEA,2990.7363000001983,0,0
6,0,4,24,12,HEA,3149.278050000191,0.01,0
6,1,4,24,12,HEA,3089.075800000192,0,0
6,2,4,24,12,HEA,3120.6752000001825,0,0
6,3,4,24,12,HEA,3021.895000000172,0,0
6,4,4,24,12,HEA,3060.196800000187,0,0
6,5,4,24,12,HEA,3181.0104000001875,0,0
6,6,4,24,12,HEA,3139.267150000182,0.01,0
6,7,4,24,12,HEA,3142.2096000002093,0,0
6,8,4,24,12,HEA,3127.1969000001895,0,0
6,9,4,24,12,HEA,3091.650000000187,0,0
6,0,5,24,12,HEA,3104.395750000187,0,0
6,1,5,24,12,HEA,3092.4173500001966,0,0
6,2,5,24,12,HEA,3153.573900000177,0,0
6,3,5,24,12,HEA,3120.211650000193,0,0
6,4,5,24,12,HEA,3183.73645000019,0,0
6,5,5,24,12,HEA,3124.568100000187,0,0
6,6,5,24,12,HEA,3166.9690500001966,0.01,0
6,7,5,24,12,HEA,3173.929350000178,0,0
6,8,5,24,12,HEA,3179.5070500001984,0,0
6,9,5,24,12,HEA,3151.419850000186,0,0
7,0,1,28,16,penalty,2732.0037000001103,0,0
7,1,1,28,16,penalty,2808.0474000001,0,0
7,2,1,28,16,penalty,3719.6891500001566,0.01,0
7,3,1,28,16,penalty,4015.029700000136,0,0
7,4,1,28,16,penalty,3751.552550000158,0,0
7,5,1,28,16,penalty,3687.325350000146,0,0
7,6,1,28,16,penalty,4017.393100000143,0,0
7,7,1,28,16,penalty,2359.807400000073,0.02,0.01
7,8,1,28,16,penalty,1458.4999000000043,0,0
7,9,1,28,16,penalty,2619.828750000065,0,0
7,0,2,28,16,penalty,1325.7320000000043,0.030000000000000002,0.01
7,1,2,28,16,penalty,1418.5437000000127,0.02,0
7,2,2,28,16,penalty,2281.0602500000805,0,0
7,3,2,28,16,penalty,2216.8817500000455,0,0
7,4,2,28,16,penalty,3969.9076500001233,0,0
7,5,2,28,16,penalty,3969.373300000141,0,0
7,6,2,28,16,penalty,3178.1629000002513,0,0
7,7,2,28,16,penalty,2930.817550000166,0,0
