pkid,pbid,layers,variables,constraints,method,ARG,in_constraints_probs,best_solution_probs,iteration_count
0,134,1,6,3,commute,"[0.0, 0.041666666666666664]","[100.0, 100.0]","[100.0, 0]","[13, 24]"
0,135,1,6,3,commute,"[0.043478260869565216, 0.0012737771739130435]","[100.0, 100.0]","[0, 99.8046875]","[13, 29]"
0,136,1,6,3,commute,"[0.05405405405405406, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 21]"
0,137,1,6,3,commute,"[0.0, 0.3686780427631579]","[100.0, 100.0]","[100.0, 0]","[13, 22]"
0,138,1,6,3,commute,"[1.125, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 22]"
0,139,1,6,3,commute,"[0.0, 2.0940755208333335]","[100.0, 100.0]","[100.0, 0]","[13, 29]"
0,140,1,6,3,commute,"[0.6470588235294118, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 20]"
0,141,1,6,3,commute,"[1.8571428571428572, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 18]"
0,142,1,6,3,commute,"[0.1875, 0.0009765625]","[100.0, 100.0]","[0, 99.90234375]","[13, 21]"
0,143,1,6,3,commute,"[0.7272727272727273, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 21]"
0,144,1,6,3,commute,"[0.0, 0.4940708705357143]","[100.0, 100.0]","[100.0, 0]","[13, 35]"
0,145,1,6,3,commute,"[0.0, 1.2]","[100.0, 100.0]","[100.0, 0]","[13, 22]"
0,146,1,6,3,commute,"[0.4117647058823529, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 24]"
0,147,1,6,3,commute,"[0.05, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 26]"
0,148,1,6,3,commute,"[0.45454545454545453, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 27]"
0,149,1,6,3,commute,"[0.9166666666666666, 0.0]","[100.0, 100.0]","[0, 100.0]","[13, 22]"
1,0,1,14,9,commute,"[0.0005580357142857143, 0.5]","[100.0, 100.0]","[99.90234375, 0]","[29, 26]"
1,1,1,14,9,commute,"[0.0005744485294117647, 0.4117647058823529]","[100.0, 100.0]","[99.90234375, 0]","[30, 29]"
1,2,1,14,9,commute,"[0.4288969494047619, 0.0006045386904761905]","[100.0, 100.0]","[0, 99.70703125]","[29, 27]"
