pkid,pbid,layers,variables,constraints,method,ARG,in_constraints_probs,best_solution_probs,iteration_count
5,45,1,15,9,commute,0.8333333333333334,100.0,0,13
5,46,1,15,9,commute,0.0,100.0,100.0,25
5,47,1,15,9,commute,0.3298152043269231,100.0,26.171875,36
5,48,1,15,9,commute,1.0,100.0,0,13
5,49,1,15,9,commute,0.8571428571428571,100.0,0,21
5,50,1,15,9,commute,1.0647786458333333,100.0,26.46484375,35
5,51,1,15,9,commute,0.5882352941176471,100.0,0,13
5,52,1,15,9,commute,0.0,100.0,100.0,25
5,53,1,15,9,commute,0.56890869140625,100.0,27.63671875,30
5,54,1,15,9,commute,1.0,100.0,0,13
5,55,1,15,9,commute,0.000830078125,100.0,99.90234375,25
5,56,1,15,9,commute,0.32082950367647056,100.0,0,33
5,57,1,15,9,commute,1.2307692307692308,100.0,0,13
5,58,1,15,9,commute,1.3333333333333333,100.0,0,21
5,59,1,15,9,commute,0.64990234375,100.0,0,29
5,60,1,15,9,commute,0.8571428571428571,100.0,0,13
5,61,1,15,9,commute,0.6192336309523809,100.0,0,26
5,62,1,15,9,commute,0.7464192708333334,100.0,0,31
5,63,1,15,9,commute,1.0,100.0,0,13
5,64,1,15,9,commute,3.0,100.0,0,25
5,65,1,15,9,commute,0.8082932692307693,100.0,0,36
5,66,1,15,9,commute,2.6,100.0,0,13
5,67,1,15,9,commute,0.000625,100.0,99.90234375,23
5,68,1,15,9,commute,1.885986328125,100.0,22.265625,32
5,69,1,15,9,commute,0.7777777777777778,100.0,0,13
5,70,1,15,9,commute,0.0,100.0,100.0,23
5,71,1,15,9,commute,1.8501519097222223,100.0,0,31
5,72,1,15,9,commute,4.0,100.0,0,13
5,73,1,15,9,commute,4.0009765625,100.0,0,28
5,74,1,15,9,commute,2.08642578125,100.0,26.07421875,34
5,75,1,15,9,commute,1.25,100.0,0,13
5,76,1,15,9,commute,0.27397017045454547,100.0,0,24
5,77,1,15,9,commute,0.5411783854166666,100.0,0,34
5,78,1,15,9,commute,1.6,100.0,0,13
5,79,1,15,9,commute,0.35714285714285715,100.0,0,26
5,80,1,15,9,commute,0.4140625,100.0,24.609375,37
5,81,1,15,9,commute,0.9444444444444444,100.0,0,13
5,82,1,15,9,commute,0.2631578947368421,100.0,0,21
5,83,1,15,9,commute,0.6331380208333334,100.0,25.5859375,34
5,84,1,15,9,commute,3.2,100.0,0,13
5,85,1,15,9,commute,0.0,100.0,100.0,27
5,86,1,15,9,commute,0.7087673611111112,100.0,26.171875,32
5,87,1,15,9,commute,0.5909090909090909,100.0,0,13
5,88,1,15,9,commute,0.0,100.0,100.0,22
5,89,1,15,9,commute,1.3828125,100.0,24.70703125,30
5,90,1,15,9,commute,0.68,100.0,0,13
5,91,1,15,9,commute,0.15384615384615385,100.0,0,23
5,92,1,15,9,commute,0.4582297585227273,100.0,27.05078125,33
5,93,1,15,9,commute,1.0,100.0,0,13
5,94,1,15,9,commute,0.16666666666666666,100.0,0,33
5,95,1,15,9,commute,0.4893606085526316,100.0,0,34
5,96,1,15,9,commute,2.4285714285714284,100.0,0,13
5,97,1,15,9,commute,3.7509765625,100.0,0,29
5,98,1,15,9,commute,0.6313763786764706,100.0,0,37
5,99,1,15,9,commute,1.125,100.0,0,13
5,100,1,15,9,commute,0.0,100.0,100.0,23
5,101,1,15,9,commute,0.8462890625,100.0,0,31
5,102,1,15,9,commute,0.7692307692307693,100.0,0,13
5,103,1,15,9,commute,0.8333333333333334,100.0,0,23
5,104,1,15,9,commute,0.5457710597826086,100.0,25.390625,34
5,105,1,15,9,commute,0.6,100.0,0,13
5,106,1,15,9,commute,0.058823529411764705,100.0,0,22
5,107,1,15,9,commute,0.2961154513888889,100.0,26.85546875,30
5,108,1,15,9,commute,0.6666666666666666,100.0,0,13
5,109,1,15,9,commute,1.2670572916666667,100.0,0,28
5,110,1,15,9,commute,0.32373046875,100.0,50.1953125,34
5,111,1,15,9,commute,0.85,100.0,0,13
5,112,1,15,9,commute,0.1724137931034483,100.0,0,28
5,113,1,15,9,commute,2.0188802083333335,100.0,22.75390625,33
5,114,1,15,9,commute,1.5,100.0,0,13
5,115,1,15,9,commute,0.6153846153846154,100.0,0,24
5,116,1,15,9,commute,0.9457310267857143,100.0,26.5625,32
5,117,1,15,9,commute,2.0,100.0,0,13
5,118,1,15,9,commute,0.1,100.0,0,22
5,119,1,15,9,commute,0.31326729910714285,100.0,51.26953125,32
5,120,1,15,9,commute,0.55,100.0,0,13
5,121,1,15,9,commute,0.001838235294117647,100.0,99.8046875,24
5,122,1,15,9,commute,0.5846819196428571,100.0,25.87890625,31
